Restaurant_Info_ID,Restaurant_Name,Rating,Review_Count,Price,Restaurant_Address,Restaurant_City,Zip_Code,Latitude,Longitude,Categories,Inspection_Info_ID,Inspection_date,Score,Grade,Population_Density_per_sq_mi,Median_Household_Income,Median_Home_Value,Employment_Rate,Total_Population,Total_Employer_Establishments
746,Momed,4.0,970,$$$,3245 Casitas Ave,Los Angeles,90039,34.1157446801662,-118.25143866241,"Mediterranean, Cocktail Bars",310,2024-09-20,93.0,A,7709.0,99226,600000.0,93.15,28839,1192
752,Locanda Veneta,4.3,598,$$$,8638 W 3rd St,Los Angeles,90048,34.07339,-118.3809,Italian,311,2025-01-28,96.0,A,11936.0,102567,941100.0,93.7,20504,2492
759,Musso & Frank Grill,4.2,2591,$$$,6667 Hollywood Blvd,Hollywood,90028,34.101802,-118.335394,"Steakhouses, American, Bars",315,2024-12-04,97.0,A,21402.0,52814,593900.0,89.52,29887,1728
762,Here's Looking At You,4.0,641,$$$,3901 W 6th St,Los Angeles,90020,34.0637,-118.30822,"New American, Cocktail Bars",316,2024-09-05,94.0,A,34800.0,51013,511800.0,92.54,38124,922
765,M Grill,4.3,2766,$$$$,3832 Wilshire Blvd,Los Angeles,90010,34.06142,-118.310424,"Brazilian, Steakhouses, Wine Bars",317,2025-03-11,93.0,A,13829.0,76547,514300.0,96.91,4313,2538
785,N Soto,4.4,262,$$$$,4566 W Washington Blvd,Los Angeles,90016,34.03960308060933,-118.3395239100762,Japanese,320,2024-09-11,95.0,A,12931.0,53659,358000.0,93.52,45884,758
789,Chubby Cattle Little Tokyo,4.9,1731,$$$$,356 E 2nd St,Los Angeles,90012,34.048086,-118.240381,"Barbeque, Japanese",321,2024-08-27,97.0,A,9305.0,53278,394500.0,90.79,39709,1378
806,Osteria Mozza,3.9,3471,$$$$,6602 Melrose Ave,Los Angeles,90038,34.08319,-118.33881,"Italian, Wine Bars",323,2024-10-23,97.0,A,17711.0,51096,525800.0,92.92,27995,1032
807,Intercrew,4.3,437,$$$$,3330 Wilshire Blvd,Los Angeles,90010,34.06172,-118.29526,"Lounges, Asian Fusion, Venues & Event Spaces",324,2025-03-06,93.0,A,13829.0,76547,514300.0,96.91,4313,2538
813,Eigikutei,4.7,109,$$$$,314 E 1st St,Los Angeles,90012,34.05008,-118.24071,"Japanese, Sushi Bars, Hot Pot",325,2024-10-11,95.0,A,9305.0,53278,394500.0,90.79,39709,1378
825,Meteora,4.0,483,$$$$,6703 Melrose Ave,Los Angeles,90038,34.083612,-118.33985,New American,327,2024-10-23,98.0,A,17711.0,51096,525800.0,92.92,27995,1032
830,Gwen,3.9,866,$$$$,6600 Sunset Blvd,Los Angeles,90028,34.097739,-118.333441,"New American, Steakhouses, Cocktail Bars",328,2024-11-19,97.0,A,21402.0,52814,593900.0,89.52,29887,1728
833,BOA Steakhouse,4.0,2534,$$$$,9200 Sunset Blvd,West Hollywood,90069,34.08997854511983,-118.39264812848076,"Steakhouses, Seafood, Cocktail Bars",329,2024-09-11,96.0,A,9566.0,98440,696700.0,92.61,20185,2650
840,Go's Mart,4.3,494,$$$$,22330 Sherman Way,Canoga Park,91303,34.20055,-118.61394,Sushi Bars,330,2024-06-25,95.0,A,13452.0,66494,330900.0,92.74,29965,1097
842,Matsumoto,4.4,190,$$$$,700 S Western Ave,Los Angeles,90005,34.059464928110856,-118.3085479934072,"Sushi Bars, Japanese",331,2025-03-20,94.0,B,32197.0,44913,633600.0,95.51,36910,774
846,The Magic Castle,4.1,2963,$$$$,7001 Franklin Ave,Hollywood,90028,34.1045831567891,-118.341795827356,"Performing Arts, New American",332,2025-03-05,97.0,A,21402.0,52814,593900.0,89.52,29887,1728
848,Daedo Sikdang,4.1,408,$$$$,4001 W 6th St,Los Angeles,90020,34.06363179620581,-118.31072741590071,"Korean, Bars, Steakhouses",333,2025-02-04,96.0,A,34800.0,51013,511800.0,92.54,38124,922
851,Madeo Ristorante,4.0,927,$$$$,8490 Sunset Blvd,West Hollywood,90069,34.09422851621864,-118.37610279167416,Italian,334,2025-02-14,98.0,A,9566.0,98440,696700.0,92.61,20185,2650
870,Dear John’s,3.9,676,$$$$,11208 Culver Blvd,Culver City,90230,34.0042152,-118.409914,"American, Seafood, Steakhouses",340,2024-06-05,92.0,A,7212.0,96837,556700.0,94.46,33620,1499
880,Sushi Note,4.3,332,$$$$,13447 Ventura Blvd,Los Angeles,91423,34.1473283,-118.4263409,Sushi Bars,341,2024-09-12,96.0,A,8034.0,97727,755300.0,89.22,31901,1909
886,Fleming’s Prime Steakhouse & Wine Bar,3.9,1523,$$$$,6373 Topanga Canyon Blvd,Woodland Hills,91367,34.1864309268046,-118.606370410565,"Steakhouses, Wine Bars",101,2024-12-09,97.0,A,6210.0,98803,552000.0,91.95,44931,2844
886,Fleming’s Prime Steakhouse & Wine Bar,3.9,1523,$$$$,6373 Topanga Canyon Blvd,Woodland Hills,91367,34.1864309268046,-118.606370410565,"Steakhouses, Wine Bars",342,2024-12-09,97.0,A,6210.0,98803,552000.0,91.95,44931,2844
892,Larsen's Steakhouse - Encino,3.8,707,$$$$,16101 Ventura Blvd,Encino,91436,34.156986,-118.483966,"Steakhouses, Seafood, Beer, Wine & Spirits",346,2024-08-08,97.0,A,2909.0,157898,1000001.0,93.9,16970,3440
901,Sushi Kaneyoshi,4.6,84,$$$$,111 S San Pedro St,Los Angeles,90012,34.05024,-118.24119,Sushi Bars,353,2025-03-14,94.0,A,9305.0,53278,394500.0,90.79,39709,1378
910,Shin Sushi,4.5,182,$$$$,16573 Ventura Blvd,Los Angeles,91436,34.158757341232715,-118.49424284399656,"Japanese, Sushi Bars",357,2024-10-25,98.0,A,2909.0,157898,1000001.0,93.9,16970,3440
915,Casa Madera West Hollywood,3.9,525,$$$$,8440 Sunset Blvd,West Hollywood,90069,34.09447,-118.37434,"Mexican, Mediterranean",360,2024-11-06,93.0,A,9566.0,98440,696700.0,92.61,20185,2650
916,Ruth's Chris Steak House,3.9,1289,$$$$,5919 Canoga Ave,Woodland Hills,91367,34.1779030801449,-118.598342621477,"Steakhouses, Seafood, Wine Bars",361,2024-08-07,94.0,A,6210.0,98803,552000.0,91.95,44931,2844
921,Cast & Plow,3.5,385,$$$$,4375 Admiralty Way,Marina del Rey,90292,33.9840983927336,-118.450680375099,"New American, Lounges",363,2024-11-14,99.0,A,13206.0,137813,703200.0,95.23,23951,1573
928,Leopardo,4.1,118,$$$$,460 S La Brea Ave,Los Angeles,90036,34.0651613,-118.3437867,"Pizza, Italian, Cocktail Bars",367,2024-05-22,92.0,A,16105.0,87868,945000.0,91.39,37596,2408
943,Rainbow Bar & Grill,3.7,1111,$$$$,9015 W Sunset Blvd,West Hollywood,90069,34.0906433,-118.3878281,"Italian, Bars, Music Venues",373,2025-01-02,93.0,A,9566.0,98440,696700.0,92.61,20185,2650
944,TLV Tapas Bar,4.4,134,$$$$,5442 Yolanda Ave,Los Angeles,91356,34.17018250385621,-118.54025058465528,"Mediterranean, Tapas Bars",375,2024-07-17,97.0,A,4181.0,90886,704700.0,92.5,29968,1761
947,Sushi Iki,4.3,220,$$$$,18663 Ventura Blvd,Tarzana,91356,34.170807,-118.540156,"Japanese, Sushi Bars",377,2025-03-27,95.0,A,4181.0,90886,704700.0,92.5,29968,1761
949,Q Sushi,3.8,292,$$$$,521 W 7th St,Los Angeles,90014,34.047130803464874,-118.25610751389134,"Japanese, Sushi Bars",378,2025-03-27,99.0,A,30910.0,31332,345200.0,90.33,8547,1856
956,Dodger Stadium - Stadium Club,3.7,253,$$$$,1000 Vin Scully Ave,Los Angeles,90012,34.073855,-118.239959,American,384,2024-08-24,96.0,A,9305.0,53278,394500.0,90.79,39709,1378
960,Birrierria El Guero,4.5,12,$$,6365 S Alameda St,Huntington Park,90001,33.98152133,-118.23659133,Mexican,386,2025-03-10,90.0,A,17030.0,52806,249600.0,90.14,58245,613
961,Winchell's Donuts,2.0,23,$$,1457 E Florence Ave,Los Angeles,90001,33.97507,-118.24816,"Donuts, Sandwiches, Coffee & Tea",387,2025-02-26,95.0,A,17030.0,52806,249600.0,90.14,58245,613
963,Alfredo’s Mexican Food,3.5,47,$$,894 W Manchester Ave,Los Angeles,90044,33.959746,-118.289219,Mexican,388,2024-07-01,97.0,A,18493.0,43388,269400.0,90.15,100225,392
965,Tam's Burgers,2.7,66,$,904 E Manchester Ave,Los Angeles,90001,33.9598617553711,-118.258323669434,Burgers,389,2024-12-09,84.0,B,17030.0,52806,249600.0,90.14,58245,613
966,Burger King,2.6,41,$,2051 E Florence,Los Angeles,90001,33.97497432522584,-118.235123277409,"Burgers, Fast Food",390,2024-06-28,91.0,A,17030.0,52806,249600.0,90.14,58245,613
970,La Jolla Taqueria,3.5,13,$$,1713 E Vernon Ave,Los Angeles,90058,34.00409,-118.24291,Tacos,391,2024-11-23,94.0,A,648.0,33146,191100.0,94.25,3659,1467
973,Pupuseria Acajutla,3.9,12,$,608 E 59th St,Los Angeles,90001,33.9867057800293,-118.26473236084,Salvadoran,393,2025-03-25,90.0,A,17030.0,52806,249600.0,90.14,58245,613
977,Winchell's Donuts,2.3,18,$,1931 E Florence Ave,Los Angeles,90001,33.9748549,-118.238347,"Donuts, Coffee & Tea, Sandwiches",397,2025-03-18,95.0,A,17030.0,52806,249600.0,90.14,58245,613
981,Subway,3.5,8,$,1401-C E Gage Ave,Los Angeles,90001,33.9822828053121,-118.250135157037,"Fast Food, Sandwiches",401,2024-08-31,99.0,A,17030.0,52806,249600.0,90.14,58245,613
985,McDonald's,1.6,84,$,4000 S Figueroa St,Los Angeles,90037,34.0107593174852,-118.281900757822,"Fast Food, Burgers, Coffee & Tea",402,2024-10-31,97.0,A,22062.0,45128,271400.0,91.89,68885,457
987,McDonald's,1.5,80,$,8681 S Alameda St,Los Angeles,90002,33.9581802174836,-118.2314877,"Burgers, Fast Food, Coffee & Tea",143,2024-09-09,92.0,A,17761.0,46159,216100.0,88.95,54384,197
987,McDonald's,1.5,80,$,8681 S Alameda St,Los Angeles,90002,33.9581802174836,-118.2314877,"Burgers, Fast Food, Coffee & Tea",403,2024-09-09,92.0,A,17761.0,46159,216100.0,88.95,54384,197
991,McDonald's,1.4,136,$,501 W Imperial Hwy,Los Angeles,90044,33.9312755005977,-118.282927125692,"Burgers, Fast Food, Coffee & Tea",404,2025-01-23,96.0,A,18493.0,43388,269400.0,90.15,100225,392
995,McDonald's,1.6,79,$,4011 S Central,Los Angeles,90011,34.0105441,-118.2569050358878,"Fast Food, Burgers, Coffee & Tea",406,2024-11-06,97.0,A,23854.0,47126,269300.0,90.09,109511,812
996,Jack in the Box,1.7,61,$,805 W Manchester Ave,Los Angeles,90044,33.9602745,-118.287372,"Burgers, Fast Food, Tacos",408,2024-05-07,97.0,A,18493.0,43388,269400.0,90.15,100225,392
1000,Jack in the Box,1.8,47,$,7120 S Broadway,Los Angeles,90003,33.9748987085415,-118.278069645166,"Burgers, Fast Food, Tacos",412,2025-04-02,94.0,A,20071.0,47733,231700.0,90.6,75190,440
1001,Tom’s Jr Burgers,3.2,20,$$,601 E Century Blvd,Los Angeles,90003,33.94587,-118.26479,"Burgers, Breakfast & Brunch, Sandwiches",413,2024-05-24,92.0,A,20071.0,47733,231700.0,90.6,75190,440
1004,McDonald's,1.5,97,$,1071 Martin Luther King Jr Blvd,Los Angeles,90037,34.011163,-118.294027,"Fast Food, Burgers, Coffee & Tea",417,2024-09-05,97.0,A,22062.0,45128,271400.0,91.89,68885,457
1005,McDonald's,1.5,56,$,988 W Slauson Ave,Los Angeles,90044,33.9887974,-118.2910302,"Fast Food, Burgers, Coffee & Tea",418,2024-08-10,97.0,A,18493.0,43388,269400.0,90.15,100225,392
1011,Jack in the Box,1.6,44,$,10307 S Central Ave,Los Angeles,90002,33.94297,-118.25447,"Burgers, Fast Food, Tacos",421,2024-11-22,98.0,A,17761.0,46159,216100.0,88.95,54384,197
1013,Jack in the Box,1.9,34,$,4407 S Central Ave,Los Angeles,90011,34.00369,-118.25689,"Fast Food, Burgers, Tacos",422,2024-09-01,97.0,A,23854.0,47126,269300.0,90.09,109511,812
1015,Tam's Burgers,2.8,24,$,5837 S Figueroa St,Los Angeles,90003,33.98861,-118.2828249,Burgers,423,2024-09-21,90.0,A,20071.0,47733,231700.0,90.6,75190,440
1016,Puro Texcoco,2.0,21,$,222 W Slauson Ave,Los Angeles,90003,33.9889793395996,-118.276977539062,Mexican,424,2024-06-13,94.0,A,20071.0,47733,231700.0,90.6,75190,440
1018,Jack in the Box,1.7,39,$,4353 S Figueroa St,Los Angeles,90037,34.004332279021135,-118.28295797046675,"Burgers, Fast Food, Tacos",427,2024-12-13,93.0,A,22062.0,45128,271400.0,91.89,68885,457
1019,Winchell's Donuts,1.9,26,$,101 W Florence Ave,Los Angeles,90003,33.97497,-118.27423,"Donuts, Sandwiches, Coffee & Tea",429,2024-09-27,82.0,B,20071.0,47733,231700.0,90.6,75190,440
1024,Burger King,1.6,40,$,7201 S Figueroa,Los Angeles,90003,33.9742658902955,-118.282955288887,"Burgers, Fast Food",432,2024-10-08,95.0,A,20071.0,47733,231700.0,90.6,75190,440
1025,Burger King,1.6,48,$,304 W Century Blvd,Los Angeles,90003,33.94529,-118.2788,"Burgers, Fast Food",434,2024-07-26,96.0,A,20071.0,47733,231700.0,90.6,75190,440
1026,Tacos El Veneno,3.7,7,$$,8511 S Broadway St,Los Angeles,90003,33.96119,-118.27847,Mexican,436,2024-07-18,93.0,A,20071.0,47733,231700.0,90.6,75190,440
1032,Winchell's Donuts,2.3,27,$,8567 S Broadway,Los Angeles,90003,33.9603628,-118.2784149,"Donuts, Coffee & Tea, Sandwiches",441,2025-04-02,95.0,A,20071.0,47733,231700.0,90.6,75190,440
1036,El Mexicano Market,3.3,18,$,6625 S Avalon Blvd,Los Angeles,90003,33.9790506,-118.2654698,"Grocery, Mexican",443,2025-02-18,92.0,A,20071.0,47733,231700.0,90.6,75190,440
1039,Louisiana Fried Chicken,0.0,0,$$,300 W Florence Ave,Los Angeles,90003,33.97443078643592,-118.2785403,"Juice Bars & Smoothies, Chicken Shop, Sandwiches",447,2024-05-28,95.0,A,20071.0,47733,231700.0,90.6,75190,440
1042,Burger King,1.9,27,$,4410 S Figueroa St,Los Angeles,90037,34.003469,-118.282411,"Burgers, Fast Food",451,2025-03-20,98.0,B,22062.0,45128,271400.0,91.89,68885,457
1054,Jack in the Box,1.7,12,$$,8706 Juniper St,South Gate,90007,33.958423171120586,-118.2328612,"Tacos, Burgers, Fast Food",456,2024-12-06,98.0,A,16848.0,33222,388900.0,86.02,41270,922
1058,Daily Donut House,0.0,0,$$,1628 Firestone Blvd,Firestone Park,90001,33.95999725286843,-118.2449189,"Donuts, Coffee & Tea, Sandwiches",459,2025-03-16,97.0,A,17030.0,52806,249600.0,90.14,58245,613
1059,Burger King,1.0,3,$$,1673 103rd St,Los Angeles,90002,33.943541,-118.243753,"Burgers, Fast Food",461,2024-07-20,99.0,A,17761.0,46159,216100.0,88.95,54384,197
1064,Mama gallina,1.0,3,$$,4501 S Alameda St,Vernon,90058,34.0023318641312,-118.240239751939,Mexican,463,2024-11-20,95.0,A,648.0,33146,191100.0,94.25,3659,1467
1069,Las Delicias Baking,0.0,0,$$,5101 S Figueroa,Los Angeles,90057,33.996398146966,-118.28289405471249,Latin American,465,2024-07-30,90.0,A,51717.0,43796,282600.0,92.64,47604,739
1075,Pizza Burger Factory,2.0,4,$$,4182 Vermont Ave,Los Angeles,90037,34.00745758151625,-118.2913092,"Pizza, Burgers, Breakfast & Brunch",467,2024-05-13,94.0,A,22062.0,45128,271400.0,91.89,68885,457
1102,Lotus Vietnamese Kitchen,5.0,11,$$,358 W 38th St,Los Angeles,90037,34.01404190788345,-118.2792793486081,Vietnamese,473,2024-08-30,80.0,B,22062.0,45128,271400.0,91.89,68885,457
1109,Durango Market,4.9,14,$,11227 S Figueroa St,Los Angeles,90061,33.9312030033869,-118.282912150221,"Mexican, Grocery",475,2024-06-06,96.0,A,10898.0,50427,256400.0,93.19,29992,357
1119,Los Palomos,4.8,6,$$,5625 Avalon Blvd,Los Angeles,90011,33.9909704,-118.2654987,"Tacos, Food Trucks",479,2025-02-11,97.0,B,23854.0,47126,269300.0,90.09,109511,812
1141,Louisiana Fried Chicken And China Bowl,4.6,8,$,10306 Wilmington Ave,Los Angeles,90002,33.94289465521525,-118.23854741541476,"Chinese, Chicken Wings, Fish & Chips",485,2025-03-26,90.0,C,17761.0,46159,216100.0,88.95,54384,197
1142,MJuicy Burger,4.6,8,$$,9200 S Hoover St,Los Angeles,90044,33.9526497,-118.2868175,Burgers,864,2024-12-17,94.0,A,18493.0,43388,269400.0,90.15,100225,392
1148,Top Beijing,4.6,5,$$,649 E Manchester Ave,Los Angeles,90001,33.9603902,-118.2633067,Chinese,871,2024-08-15,93.0,A,17030.0,52806,249600.0,90.14,58245,613
1155,Pizza Mar,4.5,25,$$,523 E Vernon Ave,Los Angeles,90011,34.0042,-118.2656,"Chicken Wings, Pizza, Seafood",876,2024-11-05,90.0,A,23854.0,47126,269300.0,90.09,109511,812
1169,El Pollo Loco,1.6,212,$,101 E Manchester Ave,Los Angeles,90003,33.96034818521355,-118.27344233836575,"Fast Food, Mexican, Chicken Shop",889,2024-11-19,93.0,A,20071.0,47733,231700.0,90.6,75190,440
1174,El Pollo Loco,1.5,165,$,5800 S Vermont Ave,Los Angeles,90044,33.98954,-118.29126,"Fast Food, Mexican, Chicken Shop",891,2025-03-06,97.0,A,18493.0,43388,269400.0,90.15,100225,392
1176,Domino's Pizza,1.6,146,$,950 W Manchester Ave,Los Angeles,90044,33.95974884970983,-118.2907481900568,"Pizza, Chicken Wings, Sandwiches",895,2025-01-21,96.0,A,18493.0,43388,269400.0,90.15,100225,392
1178,Domino's Pizza,1.5,125,$,5401 S Figueroa St,Los Angeles,90037,33.992941,-118.283028,"Pizza, Chicken Wings, Sandwiches",898,2025-04-01,95.0,A,22062.0,45128,271400.0,91.89,68885,457
1180,El Pollo Loco,1.6,109,$,4405 Avalon Blvd,Los Angeles,90011,34.003649804063436,-118.26562494575582,"Fast Food, Mexican, Chicken Shop",903,2024-08-03,98.0,A,23854.0,47126,269300.0,90.09,109511,812
1183,Tam's Burgers,2.3,98,$,500 W Manchester Ave,Los Angeles,90044,33.959881,-118.2830392,"Burgers, Breakfast & Brunch, Sandwiches",907,2024-12-16,91.0,A,18493.0,43388,269400.0,90.15,100225,392
1185,Vietnamese Delight,3.8,96,$$,358 W 38th St,Los Angeles,90037,34.01436512328001,-118.27909215056356,Vietnamese,912,2024-08-30,80.0,B,22062.0,45128,271400.0,91.89,68885,457
1269,Pancho's Bakery,3.5,15,$$,1759 E Florence Ave,Los Angeles,90001,33.9748649,-118.2415925,"Bakeries, Mexican",929,2025-03-18,78.0,C,17030.0,52806,249600.0,90.14,58245,613
1273,La Monarca Restaurante,0.0,0,$$,6608 Compton Ave,Firestone Park,90001,33.97971107645298,-118.24756386743104,Mexican,940,2024-09-04,96.0,A,17030.0,52806,249600.0,90.14,58245,613
1285,Hong Kong Express,3.0,24,$$,1957 E Florence Ave,Los Angeles,90001,33.9748649,-118.2353657,Chinese,956,2024-07-22,81.0,B,17030.0,52806,249600.0,90.14,58245,613
1286,Birrieria Cardenas Restaurant,5.0,2,$$,1764 Nadeau St,Los Angeles,90001,33.96716,-118.2415,"Mexican, Latin American",959,2025-03-25,91.0,A,17030.0,52806,249600.0,90.14,58245,613
1290,Hong Kong Express,2.6,17,$,1407 E Gage Ave,Los Angeles,90001,33.9822049,-118.2497045,Chinese,973,2024-08-23,94.0,A,17030.0,52806,249600.0,90.14,58245,613
1294,Domino's Pizza,1.5,94,$,2025 E Florence Ave,Los Angeles,90001,33.9748649,-118.2353248,"Pizza, Chicken Wings, Sandwiches",982,2025-03-19,97.0,A,17030.0,52806,249600.0,90.14,58245,613
1314,Las de jalisco,5.0,3,$$,8328 Compton Ave,Firestone Park,90001,33.96241150869473,-118.2474804,Mexican,1010,2024-07-17,91.0,A,17030.0,52806,249600.0,90.14,58245,613
1326,Monster Burger,2.8,49,$,8901 S Vermont Ave,Los Angeles,90044,33.9566844,-118.2919949,"Hot Dogs, Food Stands, Burgers",1017,2025-03-11,91.0,A,18493.0,43388,269400.0,90.15,100225,392
1342,La Victoria,5.0,2,$$,5520 S Avalon Blvd,Los Angeles,90011,33.9917578,-118.2650651,"Convenience Stores, Delis",1033,2025-02-12,94.0,A,23854.0,47126,269300.0,90.09,109511,812
1347,UNCLEDADDY BBQ,3.2,30,$$,9801 S Vermont Ave,Los Angeles,90044,33.94634,-118.29201816,Barbeque,1037,2025-01-22,94.0,A,18493.0,43388,269400.0,90.15,100225,392
1352,Los Cochinitos,4.4,15,$$,4433 S Alameda,Vernon,90058,34.00286571298482,-118.24127337962734,Tacos,1046,2024-06-06,92.0,A,648.0,33146,191100.0,94.25,3659,1467
1355,Paseo El Dorado,5.0,3,$$,254 W Florence Ave,Los Angeles,90003,33.9745251,-118.2776899,Salvadoran,1049,2024-06-01,94.0,A,20071.0,47733,231700.0,90.6,75190,440
1356,Tacos Gavilan,3.9,15,$$,5833 S Broadway,Los Angeles,90003,33.988701,-118.278675,Tacos,1055,2025-03-25,99.0,A,20071.0,47733,231700.0,90.6,75190,440
1375,WaBa Grill,2.9,55,$,5857 S Central Ave,Los Angeles,90001,33.988064,-118.257411,"Fast Food, Asian Fusion, Chicken Shop",1077,2025-02-19,98.0,A,17030.0,52806,249600.0,90.14,58245,613
1381,Chinatown Express,4.1,20,$$,304 W Florence Ave,Los Angeles,90003,33.974395,-118.278663,Chinese,1083,2024-09-03,96.0,A,20071.0,47733,231700.0,90.6,75190,440
1386,Sylvia’s Pupuseria,3.6,25,$$,5400 S Avalon Blvd,Los Angeles,90011,33.99316,-118.2648,Salvadoran,1091,2024-11-02,98.0,A,23854.0,47126,269300.0,90.09,109511,812
1388,Slurpin Ramen Bar - 8th St,4.4,5938,$$,3500 W 8th St,Los Angeles,90005,34.057383,-118.306823,"Ramen, Noodles, Desserts",1081,2024-10-17,91.0,A,32197.0,44913,633600.0,95.51,36910,774
1388,Slurpin Ramen Bar - 8th St,4.4,5938,$$,3500 W 8th St,Los Angeles,90005,34.057383,-118.306823,"Ramen, Noodles, Desserts",1097,2024-10-17,91.0,A,32197.0,44913,633600.0,95.51,36910,774
1389,Maccheroni Republic,4.4,4399,$$,332 S Broadway,Los Angeles,90013,34.0500282776566,-118.24852800000085,"Italian, Wine Bars",1101,2024-10-11,92.0,A,22103.0,22291,312200.0,87.01,13413,1503
1393,Three Borders Brunch & Grill,4.8,773,$$,5269 W Olympic Blvd,Los Angeles,90036,34.05746533968627,-118.3451493036,"Breakfast & Brunch, New American, Latin American",1106,2024-10-18,98.0,A,16105.0,87868,945000.0,91.39,37596,2408
1395,H Cafe,4.1,1377,$$,3200 W 8th St,Los Angeles,90005,34.057597,-118.2977468,"Breakfast & Brunch, New American, Juice Bars & Smoothies",1111,2024-08-09,90.0,A,32197.0,44913,633600.0,95.51,36910,774
1396,Iki Ramen,4.6,897,$$,740 S Western Ave,Los Angeles,90005,34.05844,-118.3087,"Ramen, Izakaya, Sushi Bars",1113,2024-12-17,92.0,A,32197.0,44913,633600.0,95.51,36910,774
1397,Joyce,4.3,499,$$,770 S Grand Ave,Los Angeles,90017,34.04636902983751,-118.25721526931876,"Southern, New American, Seafood",32,2024-10-28,92.0,A,38607.0,44607,417600.0,94.03,28433,1989
1399,Yuko Kitchen DTLA,4.4,595,$$,101 W 5th St,Los Angeles,90013,34.04709,-118.24865,"Japanese, Coffee & Tea, Noodles",1116,2025-02-14,97.0,A,22103.0,22291,312200.0,87.01,13413,1503
1401,Philz Coffee,4.4,1059,$,801 S Hope St,Los Angeles,90017,34.04656635880934,-118.25936026096204,"Coffee & Tea, Breakfast & Brunch",1117,2024-08-21,91.0,B,38607.0,44607,417600.0,94.03,28433,1989
1404,El Paseo Inn,4.0,1916,$$,11 E Olvera St,Los Angeles,90012,34.0574823572481,-118.237740052736,"Mexican, Cocktail Bars, Venues & Event Spaces",1120,2025-02-05,98.0,A,9305.0,53278,394500.0,90.79,39709,1378
1405,Ktown Pho,4.5,1025,$$,974 S Western Ave,Los Angeles,90006,34.0533378,-118.3089351,"Vietnamese, Soup, Salad",1121,2024-08-22,91.0,A,30113.0,41068,392100.0,93.83,57136,1206
1407,Rice & Nori,4.5,888,$,123 Astronaut E S Onizuka St,Los Angeles,90012,34.050052,-118.242365551451,Japanese,1123,2024-08-21,96.0,A,9305.0,53278,394500.0,90.79,39709,1378
1408,Little Sister,3.9,2044,$$,523 W 7th St,Los Angeles,90017,34.0471743,-118.2561652,Vietnamese,1124,2025-02-11,94.0,A,38607.0,44607,417600.0,94.03,28433,1989
1412,un solo sol,4.4,709,$$,1818 E 1st St,Los Angeles,90033,34.047022,-118.21915,"Vegetarian, Vegan, Tacos",1130,2024-06-24,96.0,A,14066.0,49734,291100.0,91.65,47495,559
1415,Prime Caffe West Adams,4.8,218,$$,4626 W Adams,Los Angeles,90016,34.032164,-118.341562,"Breakfast & Brunch, Coffee & Tea, American",1134,2025-03-21,96.0,A,12931.0,53659,358000.0,93.52,45884,758
